segment_no,vector_row
050606_SEG_PREV_CURR_00474,731
050606_SEG_CURR_NEXT_00473,732
050606_SEG_PREV_CURR_00475,733
050606_SEG_CURR_NEXT_00474,734
050308_SEG_CURR_NEXT_00957,735
050606_SEG_TURN_01695,736
050606_SEG_TURN_00635,737
050606_SEG_PREV_CURR_00636,738
050606_SEG_CURR_NEXT_00635,739
050606_SEG_TURN_00613,740
050606_SEG_TURN_00636,741
050606_SEG_PREV_CURR_00635,742
050606_SEG_CURR_NEXT_00634,743
050606_SEG_PREV_CURR_00614,744
050606_SEG_CURR_NEXT_00613,745
050606_SEG_CURR_NEXT_01694,746
050606_SEG_PREV_CURR_01695,747
050430_SEG_TURN_00827,748
050606_SEG_TURN_00625,749
050606_SEG_TURN_00621,750
050606_SEG_CURR_NEXT_00624,751
050606_SEG_PREV_CURR_00625,752
050606_SEG_CURR_NEXT_00636,753
050606_SEG_PREV_CURR_00637,754
050430_SEG_PREV_CURR_00827,755
050430_SEG_CURR_NEXT_00826,756
050606_SEG_CURR_NEXT_00612,757
050606_SEG_PREV_CURR_00613,758
050606_SEG_CURR_NEXT_00621,759
050606_SEG_PREV_CURR_00622,760
050430_SEG_PREV_CURR_00828,761
050430_SEG_CURR_NEXT_00827,762
050606_SEG_TURN_00641,763
050606_SEG_CURR_NEXT_00641,764
050606_SEG_PREV_CURR_00642,765
050606_SEG_CURR_NEXT_00640,766
050606_SEG_PREV_CURR_00641,767
050606_SEG_TURN_00628,768
050606_SEG_CURR_NEXT_00628,769
050606_SEG_PREV_CURR_00629,770
050606_SEG_CURR_NEXT_00627,771
050606_SEG_PREV_CURR_00628,772
050606_SEG_PREV_CURR_00621,773
050606_SEG_CURR_NEXT_00620,774
050430_SEG_TURN_00831,775
050430_SEG_PREV_CURR_00831,776
050430_SEG_CURR_NEXT_00830,777
050430_SEG_CURR_NEXT_00831,778
050430_SEG_PREV_CURR_00832,779
050606_SEG_TURN_00844,780
050492_SEG_TURN_01428,781
050492_SEG_CURR_NEXT_01427,782
050492_SEG_PREV_CURR_01428,783
050430_SEG_TURN_00433,784
050430_SEG_PREV_CURR_00434,785
050430_SEG_CURR_NEXT_00433,786
050430_SEG_PREV_CURR_00431,787
050430_SEG_CURR_NEXT_00430,788
050430_SEG_CURR_NEXT_00432,789
050430_SEG_PREV_CURR_00433,790
050430_SEG_CURR_NEXT_00431,791
050430_SEG_PREV_CURR_00432,792
050430_SEG_TURN_00619,793
050430_SEG_CURR_NEXT_00618,794
050430_SEG_PREV_CURR_00619,795
050430_SEG_CURR_NEXT_00619,796
050430_SEG_PREV_CURR_00620,797
050430_SEG_TURN_00435,798
050430_SEG_PREV_CURR_00435,799
050430_SEG_CURR_NEXT_00434,800
050430_SEG_TURN_01037,801
050430_SEG_CURR_NEXT_00435,802
050430_SEG_PREV_CURR_00436,803
050308_SEG_PREV_CURR_00750,804
050308_SEG_TURN_00749,805
050308_SEG_CURR_NEXT_00749,806
050430_SEG_PREV_CURR_01037,807
050430_SEG_CURR_NEXT_01036,808
050430_SEG_CURR_NEXT_01037,809
050430_SEG_PREV_CURR_01038,810
050430_SEG_TURN_00620,811
050430_SEG_CURR_NEXT_00929,812
050615_SEG_TURN_00857,813
050615_SEG_PREV_CURR_00858,814
050615_SEG_CURR_NEXT_00857,815
050615_SEG_TURN_01462,816
050615_SEG_CURR_NEXT_00856,817
050615_SEG_PREV_CURR_00857,818
050308_SEG_TURN_00641,819
050308_SEG_PREV_CURR_00642,820
050308_SEG_CURR_NEXT_00641,821
050615_SEG_CURR_NEXT_01462,822
050615_SEG_PREV_CURR_01463,823
050430_SEG_CURR_NEXT_00315,824
050430_SEG_PREV_CURR_00316,825
050430_SEG_TURN_00315,826
050615_SEG_TURN_00007,827
050430_SEG_CURR_NEXT_00314,828
050430_SEG_PREV_CURR_00315,829
050615_SEG_PREV_CURR_00008,830
050615_SEG_CURR_NEXT_00007,831
050615_SEG_CURR_NEXT_00006,832
050615_SEG_PREV_CURR_00007,833
050615_SEG_PREV_CURR_01462,834
050615_SEG_CURR_NEXT_01461,835
050615_SEG_TURN_00859,836
050430_SEG_TURN_00310,837
050430_SEG_PREV_CURR_00311,838
050430_SEG_CURR_NEXT_00310,839
050615_SEG_CURR_NEXT_00858,840
050615_SEG_PREV_CURR_00859,841
050615_SEG_PREV_CURR_00860,842
050615_SEG_CURR_NEXT_00859,843
050430_SEG_CURR_NEXT_00309,844
050430_SEG_PREV_CURR_00310,845
050430_SEG_TURN_00005,846
050615_SEG_TURN_01361,847
050430_SEG_CURR_NEXT_00004,848
050430_SEG_PREV_CURR_00005,849
050430_SEG_PREV_CURR_00006,850
050430_SEG_CURR_NEXT_00005,851
050606_SEG_PREV_CURR_00707,852
050606_SEG_CURR_NEXT_00706,853
050350_SEG_TURN_01253,854
050350_SEG_PREV_CURR_01254,855
050350_SEG_CURR_NEXT_01253,856
050350_SEG_CURR_NEXT_01252,857
050350_SEG_PREV_CURR_01253,858
050606_SEG_TURN_01549,859
050606_SEG_CURR_NEXT_01548,860
050606_SEG_PREV_CURR_01549,861
050606_SEG_CURR_NEXT_01549,862
050606_SEG_PREV_CURR_01550,863
050350_SEG_TURN_01231,864
050350_SEG_PREV_CURR_01231,865
050350_SEG_CURR_NEXT_01230,866
050350_SEG_PREV_CURR_01232,867
050350_SEG_CURR_NEXT_01231,868
050606_SEG_TURN_01547,869
050606_SEG_TURN_00069,870
050606_SEG_TURN_00077,871
050606_SEG_CURR_NEXT_01546,872
050606_SEG_PREV_CURR_01547,873
050606_SEG_CURR_NEXT_01547,874
050606_SEG_PREV_CURR_01548,875
050606_SEG_CURR_NEXT_00069,876
050606_SEG_PREV_CURR_00070,877
050615_SEG_TURN_01240,878
050606_SEG_PREV_CURR_00069,879
050606_SEG_CURR_NEXT_00068,880
050606_SEG_TURN_00079,881
050606_SEG_CURR_NEXT_00079,882
050606_SEG_PREV_CURR_00080,883
050606_SEG_PREV_CURR_00078,884
050606_SEG_CURR_NEXT_00077,885
050606_SEG_CURR_NEXT_00078,886
050606_SEG_PREV_CURR_00079,887
050606_SEG_PREV_CURR_00077,888
050606_SEG_CURR_NEXT_00076,889
050615_SEG_PREV_CURR_00326,890
050615_SEG_CURR_NEXT_00325,891
050430_SEG_TURN_00453,892
050615_SEG_TURN_00261,893
050492_SEG_TURN_01028,894
050615_SEG_TURN_00326,895
050606_SEG_TURN_01399,896
050350_SEG_TURN_00432,897
050430_SEG_TURN_00423,898
050430_SEG_CURR_NEXT_00453,899
050430_SEG_PREV_CURR_00454,900
050615_SEG_PREV_CURR_01240,901
050615_SEG_CURR_NEXT_01239,902
050615_SEG_TURN_00325,903
050606_SEG_TURN_00916,904
050606_SEG_PREV_CURR_00917,905
050606_SEG_CURR_NEXT_00916,906
050492_SEG_TURN_00533,907
050606_SEG_TURN_01490,908
050308_SEG_TURN_00388,909
050430_SEG_PREV_CURR_00329,910
050430_SEG_CURR_NEXT_00328,911
050430_SEG_TURN_00192,912
050430_SEG_TURN_00329,913
050606_SEG_TURN_00917,914
050615_SEG_TURN_00264,915
050492_SEG_TURN_00092,916
050492_SEG_CURR_NEXT_00532,917
050492_SEG_PREV_CURR_00533,918
050430_SEG_PREV_CURR_00192,919
050430_SEG_CURR_NEXT_00191,920
050492_SEG_PREV_CURR_00093,921
050492_SEG_CURR_NEXT_00092,922
050673_SEG_TURN_00368,923
050492_SEG_TURN_01056,924
050430_SEG_TURN_00296,925
050606_SEG_TURN_01492,926
050492_SEG_CURR_NEXT_00533,927
050615_SEG_CURR_NEXT_00431,928
050615_SEG_PREV_CURR_00432,929
050615_SEG_TURN_00431,930
050615_SEG_TURN_01416,931
050308_SEG_PREV_CURR_00104,932
050308_SEG_CURR_NEXT_00103,933
050308_SEG_TURN_00103,934
050615_SEG_CURR_NEXT_00430,935
050615_SEG_PREV_CURR_00431,936
050615_SEG_PREV_CURR_01416,937
050615_SEG_CURR_NEXT_01415,938
050430_SEG_TURN_00759,939
050615_SEG_CURR_NEXT_01416,940
050615_SEG_PREV_CURR_01417,941
050350_SEG_TURN_00984,942
050308_SEG_TURN_00104,943
050615_SEG_PREV_CURR_00194,944
050615_SEG_CURR_NEXT_00193,945
050350_SEG_PREV_CURR_00985,946
050350_SEG_CURR_NEXT_00984,947
050673_SEG_TURN_00772,948
050615_SEG_TURN_00417,949
050615_SEG_CURR_NEXT_00759,950
050615_SEG_PREV_CURR_00760,951
050350_SEG_PREV_CURR_00984,952
050350_SEG_CURR_NEXT_00983,953
050350_SEG_TURN_00414,954
050308_SEG_TURN_00219,955
050673_SEG_PREV_CURR_00773,956
050673_SEG_CURR_NEXT_00772,957
050350_SEG_CURR_NEXT_00413,958
050615_SEG_TURN_00168,959
050615_SEG_CURR_NEXT_01162,960
050615_SEG_PREV_CURR_01163,961
050492_SEG_TURN_00124,962
050615_SEG_TURN_00438,963
050615_SEG_PREV_CURR_00438,964
050615_SEG_CURR_NEXT_00437,965
050350_SEG_TURN_00048,966
050350_SEG_CURR_NEXT_00048,967
050350_SEG_PREV_CURR_00049,968
050350_SEG_CURR_NEXT_00047,969
050350_SEG_PREV_CURR_00048,970
050615_SEG_CURR_NEXT_00438,971
050615_SEG_PREV_CURR_00439,972
050673_SEG_PREV_CURR_00369,973
050673_SEG_CURR_NEXT_00368,974
050615_SEG_CURR_NEXT_00167,975
050615_SEG_PREV_CURR_00168,976
050673_SEG_TURN_00364,977
050492_SEG_CURR_NEXT_00123,978
050492_SEG_TURN_00433,979
050492_SEG_CURR_NEXT_00433,980
050492_SEG_PREV_CURR_00434,981
050615_SEG_TURN_01034,982
050606_SEG_TURN_00122,983
050350_SEG_TURN_01118,984
050492_SEG_PREV_CURR_00433,985
050492_SEG_CURR_NEXT_00432,986
050673_SEG_TURN_00225,987
050615_SEG_PREV_CURR_01034,988
050615_SEG_CURR_NEXT_01033,989
050615_SEG_TURN_00760,990
050615_SEG_PREV_CURR_01035,991
050615_SEG_CURR_NEXT_01034,992
050615_SEG_CURR_NEXT_00760,993
050615_SEG_PREV_CURR_00761,994
050430_SEG_TURN_00037,995
050430_SEG_CURR_NEXT_00037,996
050430_SEG_PREV_CURR_00038,997
050430_SEG_CURR_NEXT_00036,998
050430_SEG_PREV_CURR_00037,999
050606_SEG_CURR_NEXT_00121,1000
050606_SEG_PREV_CURR_00122,1001
050430_SEG_TURN_00717,1002
050615_SEG_TURN_00494,1003
050430_SEG_CURR_NEXT_00716,1004
050430_SEG_PREV_CURR_00717,1005
050615_SEG_TURN_00367,1006
050430_SEG_CURR_NEXT_00717,1007
050430_SEG_PREV_CURR_00718,1008
050430_SEG_TURN_00265,1009
050606_SEG_TURN_00930,1010
050350_SEG_TURN_00443,1011
050615_SEG_CURR_NEXT_00366,1012
050615_SEG_PREV_CURR_00367,1013
050308_SEG_TURN_00603,1014
050350_SEG_PREV_CURR_01118,1015
050350_SEG_CURR_NEXT_01117,1016
050606_SEG_CURR_NEXT_00930,1017
050615_SEG_TURN_00317,1018
050615_SEG_TURN_00158,1019
050615_SEG_PREV_CURR_01421,1020
050615_SEG_CURR_NEXT_01420,1021
050615_SEG_TURN_01134,1022
050615_SEG_TURN_01443,1023
050615_SEG_TURN_01445,1024
050615_SEG_TURN_01459,1025
050615_SEG_TURN_01499,1026
050615_SEG_TURN_01505,1027
050615_SEG_TURN_01421,1028
050615_SEG_TURN_00839,1029
050615_SEG_TURN_00166,1030
050615_SEG_TURN_01425,1031
050615_SEG_TURN_01423,1032
050615_SEG_TURN_00313,1033
050615_SEG_TURN_00946,1034
050615_SEG_TURN_00315,1035
050615_SEG_TURN_01495,1036
050615_SEG_PREV_CURR_00834,1037
050615_SEG_CURR_NEXT_00833,1038
050615_SEG_TURN_00160,1039
050615_SEG_TURN_01455,1040
050615_SEG_TURN_01453,1041
050615_SEG_TURN_01433,1042
050615_SEG_TURN_01431,1043
050615_SEG_TURN_00849,1044
050615_SEG_TURN_01437,1045
050615_SEG_TURN_00851,1046
050615_SEG_PREV_CURR_00313,1047
050615_SEG_CURR_NEXT_00312,1048
050615_SEG_TURN_01441,1049
050615_SEG_TURN_01457,1050
050615_SEG_TURN_00156,1051
050615_SEG_TURN_00309,1052
050615_SEG_TURN_00847,1053
050615_SEG_TURN_01449,1054
050615_SEG_TURN_00833,1055
050615_SEG_TURN_01140,1056
050615_SEG_TURN_00123,1057
050615_SEG_CURR_NEXT_01423,1058
050615_SEG_PREV_CURR_01424,1059
050615_SEG_TURN_01439,1060
050615_SEG_CURR_NEXT_01424,1061
050615_SEG_PREV_CURR_01425,1062
050615_SEG_TURN_00834,1063
050615_SEG_PREV_CURR_01444,1064
050615_SEG_CURR_NEXT_01443,1065
050615_SEG_TURN_01501,1066
050615_SEG_TURN_01451,1067
050308_SEG_CURR_NEXT_00351,1068
050308_SEG_PREV_CURR_00352,1069
050308_SEG_TURN_00352,1070
050308_SEG_TURN_00351,1071
050308_SEG_PREV_CURR_00351,1072
050308_SEG_CURR_NEXT_00350,1073
050615_SEG_TURN_01247,1074
050615_SEG_CURR_NEXT_01246,1075
050615_SEG_PREV_CURR_01247,1076
050308_SEG_TURN_00347,1077
050615_SEG_CURR_NEXT_01247,1078
050615_SEG_PREV_CURR_01248,1079
050308_SEG_PREV_CURR_00348,1080
050308_SEG_CURR_NEXT_00347,1081
050308_SEG_CURR_NEXT_00346,1082
050308_SEG_PREV_CURR_00347,1083
050615_SEG_TURN_01231,1084
050673_SEG_TURN_00136,1085
050615_SEG_CURR_NEXT_01231,1086
050615_SEG_PREV_CURR_01232,1087
050606_SEG_TURN_00660,1088
050606_SEG_CURR_NEXT_00659,1089
050606_SEG_PREV_CURR_00660,1090
050308_SEG_CURR_NEXT_00352,1091
050308_SEG_PREV_CURR_00353,1092
050673_SEG_PREV_CURR_00136,1093
050673_SEG_CURR_NEXT_00135,1094
050492_SEG_TURN_00416,1095
050606_SEG_TURN_01522,1096
050492_SEG_PREV_CURR_00416,1097
050492_SEG_CURR_NEXT_00415,1098
050673_SEG_PREV_CURR_00137,1099
050673_SEG_CURR_NEXT_00136,1100
050615_SEG_TURN_01241,1101
050492_SEG_CURR_NEXT_00416,1102
050492_SEG_PREV_CURR_00417,1103
050615_SEG_PREV_CURR_01242,1104
050615_SEG_CURR_NEXT_01241,1105
050606_SEG_TURN_00067,1106
050606_SEG_PREV_CURR_01522,1107
050606_SEG_CURR_NEXT_01521,1108
050606_SEG_PREV_CURR_00068,1109
050606_SEG_CURR_NEXT_00067,1110
050606_SEG_CURR_NEXT_00066,1111
050606_SEG_PREV_CURR_00067,1112
050430_SEG_TURN_00768,1113
050492_SEG_TURN_01504,1114
050606_SEG_CURR_NEXT_01522,1115
050606_SEG_PREV_CURR_01523,1116
050430_SEG_TURN_00470,1117
050430_SEG_PREV_CURR_00470,1118
050430_SEG_CURR_NEXT_00469,1119
050615_SEG_TURN_00155,1120
050430_SEG_CURR_NEXT_00470,1121
050430_SEG_PREV_CURR_00471,1122
050615_SEG_TURN_01375,1123
050615_SEG_CURR_NEXT_01374,1124
050615_SEG_PREV_CURR_01375,1125
050615_SEG_CURR_NEXT_00155,1126
050615_SEG_PREV_CURR_00156,1127
050615_SEG_CURR_NEXT_01375,1128
050615_SEG_PREV_CURR_01376,1129
050308_SEG_TURN_01033,1130
050492_SEG_TURN_00011,1131
050492_SEG_PREV_CURR_00011,1132
050492_SEG_CURR_NEXT_00010,1133
050492_SEG_PREV_CURR_00012,1134
050492_SEG_CURR_NEXT_00011,1135
050615_SEG_CURR_NEXT_00154,1136
050615_SEG_PREV_CURR_00155,1137
050350_SEG_TURN_00005,1138
050606_SEG_TURN_00308,1139
050615_SEG_TURN_00338,1140
050615_SEG_TURN_00660,1141
050606_SEG_PREV_CURR_00308,1142
050606_SEG_CURR_NEXT_00307,1143
050615_SEG_TURN_00267,1144
050615_SEG_PREV_CURR_00418,1145
050615_SEG_CURR_NEXT_00417,1146
050615_SEG_PREV_CURR_00338,1147
050615_SEG_CURR_NEXT_00337,1148
050430_SEG_CURR_NEXT_00303,1149
050430_SEG_PREV_CURR_00304,1150
050615_SEG_PREV_CURR_00417,1151
050615_SEG_CURR_NEXT_00416,1152
050492_SEG_CURR_NEXT_01311,1153
050492_SEG_PREV_CURR_01312,1154
050606_SEG_CURR_NEXT_00308,1155
050606_SEG_PREV_CURR_00309,1156
050606_SEG_TURN_00659,1157
050430_SEG_TURN_00088,1158
050430_SEG_TURN_00304,1159
050615_SEG_TURN_00762,1160
050430_SEG_TURN_00303,1161
050606_SEG_TURN_01122,1162
050673_SEG_TURN_00957,1163
050615_SEG_PREV_CURR_00763,1164
050615_SEG_CURR_NEXT_00762,1165
050606_SEG_TURN_00587,1166
050615_SEG_PREV_CURR_00762,1167
050615_SEG_CURR_NEXT_00761,1168
050606_SEG_CURR_NEXT_01122,1169
050606_SEG_PREV_CURR_01123,1170
050606_SEG_CURR_NEXT_01121,1171
050606_SEG_PREV_CURR_01122,1172
050308_SEG_TURN_00395,1173
050350_SEG_TURN_00272,1174
050350_SEG_CURR_NEXT_00272,1175
050350_SEG_PREV_CURR_00273,1176
050308_SEG_CURR_NEXT_00394,1177
050308_SEG_PREV_CURR_00395,1178
050308_SEG_CURR_NEXT_00395,1179
050308_SEG_PREV_CURR_00396,1180
050308_SEG_TURN_00287,1181
050350_SEG_PREV_CURR_00272,1182
050350_SEG_CURR_NEXT_00271,1183
050492_SEG_TURN_00163,1184
050308_SEG_CURR_NEXT_00287,1185
050308_SEG_PREV_CURR_00288,1186
050606_SEG_PREV_CURR_00706,1187
050606_SEG_CURR_NEXT_00705,1188
050430_SEG_TURN_00305,1189
050492_SEG_CURR_NEXT_00163,1190
050492_SEG_PREV_CURR_00164,1191
050430_SEG_CURR_NEXT_00050,1192
050430_SEG_PREV_CURR_00051,1193
050350_SEG_TURN_01303,1194
050308_SEG_TURN_00842,1195
050350_SEG_PREV_CURR_01304,1196
050350_SEG_CURR_NEXT_01303,1197
050308_SEG_CURR_NEXT_00286,1198
050308_SEG_PREV_CURR_00287,1199
050308_SEG_PREV_CURR_00843,1200
050308_SEG_CURR_NEXT_00842,1201
050615_SEG_TURN_01096,1202
050430_SEG_CURR_NEXT_00304,1203
050430_SEG_PREV_CURR_00305,1204
050430_SEG_PREV_CURR_00306,1205
050430_SEG_CURR_NEXT_00305,1206
050615_SEG_TURN_00976,1207
050350_SEG_CURR_NEXT_00932,1208
050350_SEG_PREV_CURR_00933,1209
050430_SEG_TURN_00243,1210
050430_SEG_PREV_CURR_00050,1211
050430_SEG_CURR_NEXT_00049,1212
050350_SEG_TURN_00538,1213
050350_SEG_PREV_CURR_00539,1214
050350_SEG_CURR_NEXT_00538,1215
050615_SEG_TURN_00602,1216
050430_SEG_TURN_00219,1217
050430_SEG_CURR_NEXT_00219,1218
050430_SEG_PREV_CURR_00220,1219
050615_SEG_CURR_NEXT_00601,1220
050615_SEG_PREV_CURR_00602,1221
050615_SEG_PREV_CURR_00603,1222
050615_SEG_CURR_NEXT_00602,1223
050606_SEG_TURN_00279,1224
050430_SEG_PREV_CURR_00219,1225
050430_SEG_CURR_NEXT_00218,1226
050615_SEG_TURN_01292,1227
050606_SEG_CURR_NEXT_00279,1228
050606_SEG_PREV_CURR_00280,1229
050350_SEG_TURN_01054,1230
050430_SEG_TURN_00027,1231
050606_SEG_PREV_CURR_00279,1232
050606_SEG_CURR_NEXT_00278,1233
050350_SEG_CURR_NEXT_00537,1234
050350_SEG_PREV_CURR_00538,1235
050350_SEG_CURR_NEXT_01054,1236
050350_SEG_PREV_CURR_01055,1237
050606_SEG_TURN_01378,1238
050606_SEG_TURN_00770,1239
050350_SEG_PREV_CURR_01054,1240
050350_SEG_CURR_NEXT_01053,1241
050308_SEG_TURN_00885,1242
050430_SEG_CURR_NEXT_00027,1243
050430_SEG_PREV_CURR_00028,1244
050673_SEG_TURN_01192,1245
050673_SEG_PREV_CURR_01192,1246
050673_SEG_CURR_NEXT_01191,1247
050308_SEG_PREV_CURR_00886,1248
050308_SEG_CURR_NEXT_00885,1249
050673_SEG_PREV_CURR_01193,1250
050673_SEG_CURR_NEXT_01192,1251
050350_SEG_TURN_01292,1252
050308_SEG_TURN_00578,1253
050492_SEG_TURN_01497,1254
050606_SEG_TURN_00281,1255
050308_SEG_PREV_CURR_00579,1256
050308_SEG_CURR_NEXT_00578,1257
050606_SEG_PREV_CURR_00282,1258
050606_SEG_CURR_NEXT_00281,1259
050308_SEG_TURN_00910,1260
050606_SEG_CURR_NEXT_00280,1261
050606_SEG_PREV_CURR_00281,1262
050308_SEG_CURR_NEXT_00577,1263
050308_SEG_PREV_CURR_00578,1264
050492_SEG_CURR_NEXT_01496,1265
050492_SEG_PREV_CURR_01497,1266
050492_SEG_PREV_CURR_01498,1267
050492_SEG_CURR_NEXT_01497,1268
050350_SEG_PREV_CURR_01293,1269
050350_SEG_CURR_NEXT_01292,1270
050350_SEG_CURR_NEXT_01291,1271
050350_SEG_PREV_CURR_01292,1272
050430_SEG_TURN_00559,1273
050492_SEG_TURN_01170,1274
050350_SEG_TURN_01121,1275
050308_SEG_PREV_CURR_00911,1276
050308_SEG_CURR_NEXT_00910,1277
050615_SEG_TURN_01429,1278
050308_SEG_TURN_00360,1279
050308_SEG_CURR_NEXT_00359,1280
050308_SEG_PREV_CURR_00360,1281
050606_SEG_TURN_00882,1282
050492_SEG_TURN_01434,1283
050430_SEG_CURR_NEXT_00559,1284
050430_SEG_PREV_CURR_00560,1285
050615_SEG_PREV_CURR_01429,1286
050615_SEG_CURR_NEXT_01428,1287
050492_SEG_CURR_NEXT_01502,1288
050492_SEG_PREV_CURR_01503,1289
050308_SEG_TURN_00856,1290
050606_SEG_CURR_NEXT_01168,1291
050606_SEG_PREV_CURR_01169,1292
050606_SEG_PREV_CURR_00882,1293
050606_SEG_CURR_NEXT_00881,1294
050673_SEG_TURN_00497,1295
050615_SEG_TURN_01391,1296
050615_SEG_TURN_01389,1297
050615_SEG_PREV_CURR_01391,1298
050615_SEG_CURR_NEXT_01390,1299
050615_SEG_CURR_NEXT_01389,1300
050615_SEG_PREV_CURR_01390,1301
050615_SEG_CURR_NEXT_01388,1302
050615_SEG_PREV_CURR_01389,1303
050492_SEG_TURN_00906,1304
050615_SEG_CURR_NEXT_00683,1305
050615_SEG_PREV_CURR_00684,1306
050492_SEG_CURR_NEXT_00905,1307
050492_SEG_PREV_CURR_00906,1308
050492_SEG_CURR_NEXT_00906,1309
050492_SEG_PREV_CURR_00907,1310
050615_SEG_TURN_00683,1311
050615_SEG_CURR_NEXT_00682,1312
050615_SEG_PREV_CURR_00683,1313
050615_SEG_PREV_CURR_01392,1314
050615_SEG_CURR_NEXT_01391,1315
050615_SEG_TURN_01383,1316
050615_SEG_PREV_CURR_01383,1317
050615_SEG_CURR_NEXT_01382,1318
050492_SEG_TURN_01132,1319
050492_SEG_PREV_CURR_01133,1320
050492_SEG_CURR_NEXT_01132,1321
050615_SEG_PREV_CURR_01384,1322
050615_SEG_CURR_NEXT_01383,1323
050350_SEG_TURN_01282,1324
050492_SEG_PREV_CURR_01132,1325
050492_SEG_CURR_NEXT_01131,1326
050615_SEG_TURN_00675,1327
050615_SEG_CURR_NEXT_00674,1328
050615_SEG_PREV_CURR_00675,1329
050350_SEG_PREV_CURR_01282,1330
050350_SEG_CURR_NEXT_01281,1331
050430_SEG_TURN_00756,1332
050615_SEG_CURR_NEXT_00675,1333
050615_SEG_PREV_CURR_00676,1334
050492_SEG_TURN_00199,1335
050492_SEG_PREV_CURR_00199,1336
050492_SEG_CURR_NEXT_00198,1337
050430_SEG_TURN_00039,1338
050430_SEG_PREV_CURR_00040,1339
050430_SEG_CURR_NEXT_00039,1340
050350_SEG_PREV_CURR_01283,1341
050350_SEG_CURR_NEXT_01282,1342
050430_SEG_CURR_NEXT_00038,1343
050430_SEG_PREV_CURR_00039,1344
050350_SEG_TURN_00227,1345
050673_SEG_TURN_00919,1346
050673_SEG_CURR_NEXT_00918,1347
050673_SEG_PREV_CURR_00919,1348
050673_SEG_PREV_CURR_00920,1349
050673_SEG_CURR_NEXT_00919,1350
050308_SEG_CURR_NEXT_00063,1351
050308_SEG_PREV_CURR_00064,1352
050308_SEG_CURR_NEXT_00064,1353
050308_SEG_PREV_CURR_00065,1354
050350_SEG_TURN_00509,1355
050350_SEG_CURR_NEXT_00508,1356
050350_SEG_PREV_CURR_00509,1357
050492_SEG_TURN_00157,1358
050430_SEG_TURN_01150,1359
050615_SEG_TURN_00322,1360
050350_SEG_CURR_NEXT_00509,1361
050350_SEG_PREV_CURR_00510,1362
050430_SEG_CURR_NEXT_01149,1363
050430_SEG_PREV_CURR_01150,1364
050430_SEG_PREV_CURR_01151,1365
050430_SEG_CURR_NEXT_01150,1366
050615_SEG_CURR_NEXT_00321,1367
050615_SEG_PREV_CURR_00322,1368
050615_SEG_CURR_NEXT_00322,1369
050615_SEG_PREV_CURR_00323,1370
050308_SEG_TURN_00486,1371
050308_SEG_CURR_NEXT_00486,1372
050308_SEG_PREV_CURR_00487,1373
050492_SEG_TURN_00223,1374
050308_SEG_CURR_NEXT_00485,1375
050308_SEG_PREV_CURR_00486,1376
050492_SEG_TURN_00225,1377
050308_SEG_CURR_NEXT_00661,1378
050308_SEG_PREV_CURR_00662,1379
050308_SEG_TURN_00662,1380
050350_SEG_TURN_00850,1381
050492_SEG_PREV_CURR_00224,1382
050492_SEG_CURR_NEXT_00223,1383
050673_SEG_TURN_00931,1384
050606_SEG_TURN_00812,1385
050673_SEG_TURN_00667,1386
050606_SEG_CURR_NEXT_00811,1387
050606_SEG_PREV_CURR_00812,1388
050673_SEG_PREV_CURR_00667,1389
050673_SEG_CURR_NEXT_00666,1390
050606_SEG_PREV_CURR_00813,1391
050606_SEG_CURR_NEXT_00812,1392
050673_SEG_CURR_NEXT_00667,1393
050673_SEG_PREV_CURR_00668,1394
050606_SEG_TURN_01336,1395
050606_SEG_PREV_CURR_01336,1396
050606_SEG_CURR_NEXT_01335,1397
050673_SEG_TURN_00665,1398
050673_SEG_CURR_NEXT_00665,1399
050673_SEG_PREV_CURR_00666,1400
050673_SEG_CURR_NEXT_00664,1401
050673_SEG_PREV_CURR_00665,1402
050673_SEG_PREV_CURR_00463,1403
050673_SEG_CURR_NEXT_00462,1404
050606_SEG_PREV_CURR_01337,1405
050606_SEG_CURR_NEXT_01336,1406
050673_SEG_TURN_00463,1407
050673_SEG_PREV_CURR_00464,1408
050673_SEG_CURR_NEXT_00463,1409
050673_SEG_TURN_00683,1410
050673_SEG_CURR_NEXT_00957,1411
050673_SEG_PREV_CURR_00958,1412
050430_SEG_TURN_00376,1413
050673_SEG_PREV_CURR_00684,1414
050673_SEG_CURR_NEXT_00683,1415
050673_SEG_CURR_NEXT_00682,1416
050673_SEG_PREV_CURR_00683,1417
050673_SEG_TURN_00958,1418
050606_SEG_TURN_01330,1419
050492_SEG_PREV_CURR_01168,1420
050492_SEG_CURR_NEXT_01167,1421
050430_SEG_CURR_NEXT_00376,1422
050673_SEG_TURN_00522,1423
050673_SEG_PREV_CURR_00523,1424
050673_SEG_CURR_NEXT_00522,1425
050673_SEG_CURR_NEXT_00521,1426
050673_SEG_PREV_CURR_00522,1427
050673_SEG_CURR_NEXT_00540,1428
050673_SEG_PREV_CURR_00541,1429
050673_SEG_TURN_00540,1430
050350_SEG_TURN_00311,1431
050673_SEG_CURR_NEXT_00539,1432
050673_SEG_PREV_CURR_00540,1433
050606_SEG_TURN_00273,1434
050350_SEG_CURR_NEXT_00310,1435
050350_SEG_PREV_CURR_00311,1436
050615_SEG_TURN_00364,1437
050308_SEG_TURN_00132,1438
050615_SEG_PREV_CURR_00364,1439
050615_SEG_CURR_NEXT_00363,1440
